35.699959, -5244.986816, -351.328125, 9.798177
35.999958, -5350.385254, -354.269196, 9.803568
36.299957, -5456.666016, -357.208649, 9.798177
36.599957, -5563.828613, -360.148102, 9.798177
36.899956, -5671.873047, -363.089172, 9.803568
37.199955, -5780.799805, -366.028625, 9.798177
37.499954, -5890.608398, -368.968079, 9.798177
37.799953, -6001.298828, -371.909180, 9.803670
38.099953, -6112.871582, -374.846985, 9.792684
38.399952, -6225.325684, -377.789703, 9.809061
38.699951, -6338.662598, -380.727539, 9.792786
38.999950, -6452.880859, -383.668610, 9.803568
39.299950, -6567.981445, -386.609680, 9.803568
39.599949, -6683.964355, -389.547516, 9.792786
39.899948, -6800.828613, -392.488586, 9.803568
40.199947, -6918.575195, -395.428040, 9.798177
40.499947, -7037.203613, -398.369110, 9.803568
40.799946, -7156.714355, -401.308563, 9.798177
41.099945, -7277.106934, -404.248016, 9.798177
41.399944, -7398.381348, -407.189117, 9.803670
41.699944, -7520.538086, -410.128571, 9.798177
41.999943, -7643.576660, -413.068024, 9.798177
42.299942, -7767.497070, -416.007477, 9.798177
42.599941, -7892.299316, -418.948547, 9.803568
42.899940, -8017.983887, -421.888000, 9.798177
43.199940, -8144.550293, -424.829071, 9.803568
43.499939, -8271.999023, -427.766907, 9.792786
43.799938, -8400.329102, -430.709625, 9.809061
44.099937, -8529.541992, -433.649078, 9.798177
44.399937, -8659.636719, -436.588531, 9.798177
44.699936, -8790.613281, -439.527985, 9.798177
44.999935, -8922.471680, -442.467438, 9.798177
45.299934, -9055.211914, -445.406891, 9.798177
45.599934, -9188.833984, -448.349579, 9.808960
45.899933, -9323.338867, -451.289032, 9.798177
46.199932, -9458.725586, -454.228485, 9.798177
46.499931, -9594.994141, -457.167938, 9.798177
46.799931, -9732.144531, -460.107391, 9.798177
47.099930, -9870.176758, -463.046844, 9.798177
47.399929, -10009.090820, -465.989563, 9.809061
47.699928, -10148.887695, -468.925751, 9.787292
47.999928, -10289.565430, -471.868469, 9.809061
48.299927, -10431.125977, -474.807922, 9.798177
48.599926, -10573.568359, -477.750641, 9.809061
48.899925, -10716.893555, -480.686829, 9.787292
49.199924, -10861.099609, -483.629547, 9.809061
49.499924, -11006.188477, -486.565735, 9.787292
49.799923, -11152.158203, -489.508453, 9.809061
50.099922, -11299.010742, -492.447906, 9.798177
50.399921, -11446.745117, -495.387360, 9.798177
50.699921, -11595.361328, -498.330048, 9.808960
50.999920, -11744.860352, -501.266266, 9.787394
51.299919, -11895.240234, -504.208954, 9.808960
51.599918, -12046.502930, -507.148407, 9.798177
51.899918, -12198.647461, -510.087860, 9.798177
52.199917, -12351.673828, -513.027344, 9.798279
52.499916, -12505.582031, -515.966797, 9.798177
52.799915, -12660.372070, -518.909485, 9.808960
53.099915, -12816.044922, -521.845703, 9.787394
53.399914, -12972.598633, -524.788391, 9.808960
53.699913, -13130.035156, -527.727844, 9.798177
